#OTU ID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18	Sample_19	Sample_20	Sample_21	Sample_22	Sample_23	Sample_24	Sample_25	Sample_26	Sample_27	Sample_28	Sample_29	Sample_30	Sample_31	Sample_32	Sample_33	Sample_34	Sample_35	Sample_36	Sample_37	Sample_38	Sample_39	Sample_40	Sample_41	Sample_42	Sample_43	Sample_44	Sample_45	Sample_46	Sample_47	Sample_48	Sample_49
PWY-3001:_superpathway_of_L-isoleucine_biosynthesis_I	0.000217375	0.00028052	0.000119505	0.000108461	0.000101698	0.000531419	0.0	0.000214215	0.000350537	0.000127501	8.16052e-05	0.00077175	0.000293299	0.0004745	0.000297772	0.000382393	0.000405554	0.000300155	0.000316543	5.02974e-05	0.0	0.000472627	0.0	0.000351145	0.000527035	0.000530292	0.000399994	0.000424111	7.2636e-05	0.000192403	0.000344395	0.000269892	8.08539e-05	7.23143e-05	0.0	0.000354686	0.000289107	0.000341068	8.02729e-05	0.000440759	0.000183781	0.000130772	0.000336951	7.23277e-05	0.000161928	0.00010595	3.33374e-05	0.000308214	0.000284219
PWY-3781:_aerobic_respiration_I_(cytochrome_c)	0.0002246	0.000280385	0.000112895	0.000193717	0.000277554	3.53923e-06	0.0	0.000286786	0.000216851	0.000121958	2.78213e-05	2.20924e-05	0.000411679	0.00022865	5.18161e-05	0.000120828	4.18006e-05	0.00017784	0.000144558	5.81528e-05	0.0	4.83548e-05	7.92051e-05	8.85271e-05	9.45466e-05	0.0	2.45827e-05	0.000322611	0.000392747	0.000771477	0.00027596	0.00084369	0.000622912	0.00016486	0.0011798	0.000458999	0.000309866	0.000306802	0.000152966	0.000172942	0.000126632	0.000257069	0.000420451	5.49837e-05	0.000246163	0.000357351	4.61945e-05	7.10237e-05	6.65838e-05
PWY-3801:_sucrose_degradation_II_(sucrose_synthase)	0.0	1.16456e-05	0.0	0.0	3.8755e-06	2.49579e-05	0.0	7.29554e-05	0.0	1.72664e-05	0.0	7.77049e-06	2.56571e-05	0.0	0.0	2.48215e-05	0.0	8.89093e-06	0.0	0.0	0.0	0.0001316	0.0	0.000123769	0.0	0.0	4.84835e-06	0.0	0.0	0.0	4.11058e-05	1.3112e-05	0.0	0.0	0.0	0.0	0.0	1.97556e-05	0.0	0.0	0.0	1.98943e-06	2.64986e-05	0.0	1.14569e-05	0.0	1.94391e-06	8.24799e-06	0.0
PWY-3841:_folate_transformations_II	9.55164e-05	0.000152741	7.30856e-05	0.000115698	4.89538e-05	8.92504e-05	0.0	0.000109532	0.000181132	0.000163998	0.000131124	0.000532073	0.000165385	3.97129e-05	0.000144655	9.65317e-05	9.09987e-05	0.000268504	0.000179579	1.79041e-05	0.0	0.000195185	0.0	0.00013205	3.24695e-05	9.7945e-05	0.00012145	0.000109603	0.000211767	0.000197709	0.000180524	0.000177035	0.000336039	3.83132e-05	0.000434331	0.000262795	0.000139629	0.000222679	0.000101648	0.00018591	0.00019003	0.000130014	0.000193912	2.7673e-05	0.000153679	7.23593e-05	1.37189e-05	0.000435169	0.00015855
PWY-4041:_&gamma;-glutamyl_cycle	1.54927e-05	6.29036e-05	1.54147e-05	3.24478e-05	7.40149e-05	5.08786e-05	0.0	0.000252763	3.03632e-05	4.54294e-06	0.0	0.000584859	0.000287927	1.97018e-05	2.81231e-05	5.28637e-05	3.3679e-05	2.68055e-05	5.27638e-06	7.16025e-06	0.0	0.000115126	0.0	0.000158351	2.59563e-05	3.76404e-06	6.19758e-06	0.000317569	2.34931e-06	0.000116519	0.000177014	0.000206942	6.96769e-07	4.76363e-05	0.0	2.0121e-05	0.000192037	4.98189e-05	6.61829e-06	0.000315248	2.70806e-05	6.77818e-05	0.000333149	9.81799e-06	1.38389e-05	9.57268e-05	2.70649e-06	5.73943e-05	0.000282545
PWY-4242:_pantothenate_and_coenzyme_A_biosynthesis_III	0.000109638	0.000209184	5.99763e-05	0.000110697	8.39488e-05	8.99507e-05	0.0	0.000206741	0.000185179	0.000196537	0.00018766	0.000592986	0.000243368	0.000116406	7.55573e-05	6.85954e-05	6.65874e-05	0.00034204	0.000183735	3.85694e-05	0.0	0.00021524	0.0	0.000266112	0.000152127	6.51055e-05	6.70086e-05	0.000258085	0.00016995	0.000176061	0.000278723	0.000242323	0.000296119	5.31666e-05	0.000424099	0.00025402	0.000182226	0.000258382	0.00012162	0.000306223	0.000318777	0.000143837	0.000277127	4.84457e-05	0.000134761	8.15009e-05	1.59165e-05	0.000364125	0.000241189
PWY-4321:_L-glutamate_degradation_IV	5.70858e-06	2.18506e-05	9.0065e-06	1.84346e-05	1.7587e-05	1.78115e-05	0.0	0.000195704	1.85874e-05	2.93024e-06	0.0	5.13736e-05	0.000220941	1.40919e-05	0.0	0.0	1.47815e-05	2.11327e-06	0.0	0.0	0.0	4.94063e-05	0.0	6.00464e-05	2.80282e-06	1.2382e-06	3.90876e-06	0.000124948	0.0	5.9268e-05	0.000104623	0.000111742	0.0	1.12231e-05	0.0	2.70793e-06	4.14037e-05	2.00683e-05	2.37104e-06	0.000124724	1.13235e-05	6.36925e-05	0.000314944	4.07479e-07	4.97076e-06	6.65447e-05	2.53302e-06	5.5856e-05	0.000202805
PWY-4361:_S-methyl-5-thio-&alpha;-D-ribose_1-phosphate_degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13092e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.76153e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9614e-07	0.0	0.0	0.0	0.0	0.0	0.0
PWY-4702:_phytate_degradation_I	8.71951e-06	5.3968e-05	1.19926e-05	4.30101e-05	8.26339e-05	1.77364e-05	0.0	0.000191833	3.2604e-05	3.55035e-06	0.0	0.000112185	0.000312554	1.28041e-05	9.72201e-06	1.50078e-05	2.60896e-05	1.95402e-05	1.54986e-06	0.0	0.0	5.05415e-05	0.0	9.03442e-05	1.02343e-05	6.78258e-06	4.88602e-06	0.000254522	7.43534e-06	9.60139e-05	0.00017833	0.000226336	5.11612e-07	4.51067e-05	0.0	3.64281e-06	0.0001317	4.6317e-05	4.87845e-06	0.000300113	1.51842e-05	9.1911e-05	0.000353465	0.0	7.44954e-06	7.52015e-05	1.14606e-06	7.16079e-05	0.000281947
PWY-4981:_L-proline_biosynthesis_II_(from_arginine)	2.68056e-05	3.63192e-05	3.60472e-05	2.02495e-05	4.67184e-05	4.31205e-05	0.0	8.86668e-05	4.48155e-05	5.30531e-05	0.000135136	8.35924e-05	0.000159108	0.000104414	1.93547e-05	4.14114e-05	4.37951e-05	7.61782e-05	7.78205e-05	5.45554e-05	0.0	0.000114077	0.0	3.60118e-05	8.382e-05	6.54736e-06	3.52418e-05	0.00020029	0.000150002	0.000167327	0.000118287	0.000152453	0.000277405	3.23409e-05	0.000488698	0.000232834	0.000155358	6.72674e-05	0.000114307	0.000173096	0.000270673	7.69936e-05	0.000204918	5.44402e-05	5.90748e-05	7.31949e-05	6.35852e-06	9.08963e-05	0.000138657
PWY-4984:_urea_cycle	3.56533e-05	1.5e-05	0.0	0.0	0.0	1.4843e-05	0.0	1.36851e-05	1.66918e-05	7.02998e-05	2.38922e-05	0.0	1.90549e-05	0.0	0.0	0.0	1.07678e-05	1.95789e-05	0.0	1.23691e-05	0.0	1.6393e-05	0.0	0.0	0.0	2.15641e-05	1.81763e-06	0.0	0.0	1.54937e-06	4.0899e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.65276e-06	4.76861e-05	0.0	4.84219e-06	5.41639e-07	7.62214e-06	1.92452e-05	8.95222e-05	3.75134e-06	0.0	0.0	0.0
PWY-5004:_superpathway_of_L-citrulline_metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.18379e-05	0.0	0.0	0.0	0.0	1.06509e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.86444e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.03243e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.40098e-06	0.0	0.0	0.0	0.0	5.48535e-06	0.0	1.92854e-06	0.0	0.0	0.0	0.0
PWY-5005:_biotin_biosynthesis_II	8.47357e-06	2.1266e-05	8.19542e-06	4.55443e-06	1.01514e-05	4.76151e-05	0.0	0.0	7.9613e-06	3.19378e-05	0.0	0.000140718	0.0	3.751e-05	1.58664e-05	2.91819e-05	0.0	2.07308e-06	1.01634e-05	0.0	0.0	6.52784e-05	0.0	0.0	1.62221e-05	2.19661e-05	1.65152e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.97566e-05	0.0	1.42486e-05	9.09156e-06	2.83525e-06	5.55977e-06	3.96159e-06	0.0	0.0	0.0	0.0	0.0	1.88769e-05	1.2791e-05
PWY-5022:_4-aminobutanoate_degradation_V	4.86921e-06	1.84104e-05	4.12119e-06	3.40418e-05	7.21711e-06	9.70635e-06	0.0	3.50291e-05	2.93685e-05	6.56454e-06	0.0	8.31033e-06	1.49185e-05	1.20937e-05	3.06763e-05	2.93997e-05	1.30954e-05	1.23837e-05	1.72183e-06	0.0	0.0	4.54082e-05	0.0	6.83752e-05	1.04512e-05	5.01652e-06	7.14973e-06	0.0	0.0	2.22179e-06	2.90166e-05	3.17278e-05	0.0	0.0	0.0	4.58001e-06	0.0	3.05813e-05	2.0718e-05	0.0	2.46664e-05	7.2691e-05	2.66647e-05	7.00651e-07	1.04794e-05	2.11217e-06	0.0	0.000105711	4.71603e-06
PWY-5028:_L-histidine_degradation_II	0.0	0.0	3.40319e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75859e-05	8.32023e-06	0.0	0.0	0.0	0.0	0.0	2.89569e-05	0.0	0.0	0.0	0.0	2.12567e-06	0.0	0.0	6.0672e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.77505e-06	7.60699e-06	2.4546e-06	0.0	0.0	0.0	0.0	3.02639e-07	0.0
PWY-5030:_L-histidine_degradation_III	3.37508e-05	6.40211e-05	2.35248e-05	1.67449e-05	0.0	5.56798e-06	0.0	0.0	8.82991e-05	0.000117689	9.72159e-05	2.57001e-05	0.0	2.74808e-05	0.0	3.7066e-05	2.107e-05	0.0002046	0.00010258	1.3614e-05	0.0	3.85637e-05	0.0	0.0	0.0	2.4181e-05	4.93491e-05	0.0	3.88424e-05	0.0	3.03538e-05	0.0	0.0	1.06165e-06	0.0	1.12578e-05	0.0	0.000107677	3.85941e-05	4.26777e-06	0.000136167	4.33323e-05	0.0	1.87563e-05	6.14869e-05	5.01368e-07	2.57858e-06	0.000348442	1.16218e-06
PWY-5044:_purine_nucleotides_degradation_I_(plants)	0.0	7.13223e-05	0.0	5.77531e-05	8.05991e-05	9.16254e-06	0.0	0.00021456	3.91793e-05	1.6663e-05	0.0	0.000112426	0.000330348	3.78149e-05	0.0	0.0	1.8447e-05	3.2139e-05	0.0	1.13202e-05	0.0	2.93591e-05	0.0	8.26364e-05	1.07929e-05	3.82283e-06	0.0	0.000209468	5.77721e-06	7.61826e-05	0.000151572	0.000139232	0.0	4.0056e-05	0.0	1.13906e-05	0.000127348	7.23188e-05	1.27886e-05	0.00015782	1.85461e-05	0.000106845	0.000380956	3.95981e-06	1.05972e-05	7.42472e-05	2.63354e-06	8.06444e-05	0.000172163
PWY-5083:_NAD/NADH_phosphorylation_and_dephosphorylation	3.10953e-05	0.00011576	2.6048e-05	7.08312e-05	9.10496e-05	5.14323e-05	0.0	0.000239195	8.17414e-05	2.13501e-05	0.0	0.000207627	0.000337842	6.02681e-05	2.61253e-05	8.17838e-05	7.28024e-05	5.97947e-05	5.39834e-05	1.87661e-05	0.0	0.000176725	0.0	0.000140502	3.36315e-05	1.2937e-05	2.37044e-05	0.000307299	0.000141029	0.000250657	0.000321863	0.000277487	0.000232408	6.34591e-05	0.0004921	0.000245222	0.00028169	0.000105197	1.33651e-05	0.000325641	4.77455e-05	0.000152988	0.000363602	4.21902e-05	4.13712e-05	0.000109794	9.55556e-06	0.000164531	0.000336347
PWY-5088:_L-glutamate_degradation_VIII_(to_propanoate)	1.05563e-05	2.42552e-05	4.61412e-06	4.57721e-06	0.0	0.0	0.0	0.0	1.55034e-06	6.15906e-06	0.0	3.16216e-05	0.0	0.0	0.0	0.0	0.0	2.97432e-06	1.86628e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.99036e-05	2.63243e-06	0.0	1.05621e-05	3.81144e-05	0.0	0.0	7.54086e-07	3.72995e-07	7.38286e-07	4.9267e-05	3.70856e-05
PWY-5097:_L-lysine_biosynthesis_VI	0.000256066	0.000331789	0.000184198	0.000132993	7.81507e-05	0.000805292	0.0	0.000206651	0.000512404	0.000176223	6.31975e-05	0.000622697	0.000235055	0.000745125	0.000530685	0.000478333	0.000686033	0.000473313	0.000403376	5.86578e-05	0.0	0.000621747	0.0	0.000344501	0.000708261	0.000832738	0.000578239	0.000345235	0.000197076	0.000233956	0.000305275	0.000225336	0.000360179	5.46206e-05	0.000476719	0.000419508	0.000286342	0.000413668	8.8718e-05	0.000305461	0.000231715	0.000157386	0.000281182	7.16725e-05	0.000214458	7.74395e-05	4.47723e-05	0.000450498	0.000268552
PWY-5100:_pyruvate_fermentation_to_acetate_and_lactate_II	0.000140458	0.000209052	0.000135755	0.000122525	7.70144e-05	0.000544653	0.0	0.000242864	0.000199372	0.000125986	0.000205871	0.000714259	0.000292584	0.000279009	0.000377426	0.000380966	0.00039469	0.000283129	0.000259179	7.75321e-05	0.0	0.000417592	0.0	0.000380383	0.000404888	0.000192288	0.000213499	0.000343444	1.8105e-05	0.000130965	0.000266738	0.000185161	1.78888e-05	3.4542e-05	0.0	8.9223e-05	0.00029017	0.000223432	0.000165993	0.000344857	0.000411252	0.000163762	0.000356418	8.67975e-05	0.000103784	8.77322e-05	2.50073e-05	0.000169583	0.000332067
PWY-5101:_L-isoleucine_biosynthesis_II	0.0	3.13239e-05	0.0	8.16372e-05	0.0	0.0	0.0	0.0	4.64326e-05	1.88434e-05	1.04639e-05	4.11507e-06	1.97747e-06	0.0	0.000102533	0.0	4.93069e-06	4.9669e-06	4.68313e-06	0.0	0.0	1.04324e-05	0.0	0.0	0.0	4.70177e-05	7.22047e-06	0.0	2.74871e-06	0.0	1.92592e-05	4.51553e-06	0.0	0.0	0.0	0.0	0.0	3.57172e-05	4.27715e-05	0.0	2.32666e-05	3.27408e-05	1.92934e-06	0.0	0.000141529	0.0	0.0	0.000151687	1.90895e-06
PWY-5103:_L-isoleucine_biosynthesis_III	0.000225293	0.00027504	0.000136579	0.000160245	9.53231e-05	0.000492087	0.0	0.000193277	0.000337184	0.000147514	0.000101361	0.000777103	0.000326971	0.000423413	0.000374206	0.000389783	0.000374443	0.000309318	0.000426101	5.07981e-05	0.0	0.000442686	0.0	0.000254638	0.000533716	0.000571281	0.000469355	0.000409835	4.24155e-05	0.0001419	0.000328087	0.000246321	4.45464e-05	7.43307e-05	0.0	0.000342956	0.000280532	0.00035764	9.1553e-05	0.000382315	0.000208405	0.000131482	0.000385629	6.80096e-05	0.000205031	0.000112384	2.72464e-05	0.000404932	0.000324695
PWY-5104:_L-isoleucine_biosynthesis_IV	5.09212e-05	6.61895e-05	5.1717e-05	3.42581e-05	5.58395e-05	1.81073e-05	0.0	0.000110871	5.21144e-05	3.62321e-05	6.78773e-05	4.8533e-05	0.00017884	1.73849e-05	4.55118e-05	2.37359e-05	2.13982e-05	8.36855e-05	8.79063e-05	4.46913e-05	0.0	5.97675e-05	0.0	2.93626e-05	3.04193e-05	1.7932e-05	2.26553e-05	2.51668e-05	1.18743e-05	8.23749e-05	0.000138775	0.000126882	0.0	2.03288e-05	0.0	2.43842e-05	0.000114392	7.22919e-05	3.94469e-06	0.000153597	9.0427e-05	5.63442e-05	0.000185023	5.60019e-05	1.29113e-05	8.00844e-05	1.29852e-05	2.30058e-05	0.000147225
PWY-5121:_superpathway_of_geranylgeranyl_diphosphate_biosynthesis_II_(via_MEP)	0.000152662	0.000193445	5.9216e-05	8.12863e-05	6.51788e-05	0.000217203	0.0	0.000197237	0.000108775	4.97398e-05	0.0	0.000185172	5.97183e-05	8.93452e-05	0.0	0.000115083	0.000125303	0.000175062	5.94616e-05	1.82544e-05	0.0	0.000251442	0.0	0.000246293	0.000125306	2.07104e-05	2.13012e-05	0.000202826	0.000181563	0.000203579	0.000244996	0.000217952	0.000336793	3.73991e-05	0.000393621	0.000342726	0.000231306	0.000212386	7.03952e-05	0.000204931	0.000110827	0.000119839	0.000101399	2.45898e-05	9.01502e-05	8.7967e-05	1.31961e-05	0.000173399	0.000275381
PWY-5136:_fatty_acid_&beta;-oxidation_II_(peroxisome)	2.11364e-05	4.53266e-05	2.16092e-05	9.93368e-06	2.2038e-05	5.70678e-05	0.0	0.000119679	4.36928e-05	2.26677e-05	0.0	6.23858e-05	0.000106619	3.3518e-05	2.72431e-05	5.44337e-05	7.07186e-05	2.83515e-05	3.1651e-06	0.0	0.0	6.4849e-05	0.0	0.000176203	2.7125e-05	2.10756e-05	2.32835e-05	0.000289245	0.000377352	0.000296446	0.00024134	0.000248447	0.000616401	3.70631e-05	0.000775162	0.000370631	0.000210326	5.15606e-05	1.69862e-05	7.85492e-05	5.06743e-05	3.5253e-05	0.000124919	4.8821e-06	2.66495e-05	4.0327e-05	4.67871e-06	7.60332e-05	0.000344464
PWY-5138:_unsaturated,_even_numbered_fatty_acid_&beta;-oxidation	5.72027e-06	2.36765e-05	4.94963e-06	1.05089e-05	2.3603e-05	1.55779e-05	0.0	5.28871e-05	1.6463e-05	0.0	0.0	8.13993e-05	8.47283e-05	5.37896e-05	0.0	3.23257e-06	4.79745e-05	4.87277e-06	0.0	7.7863e-07	0.0	2.03814e-05	0.0	3.91251e-05	3.87733e-06	2.15738e-06	2.83118e-06	0.000314703	0.000356209	0.000251938	0.000124885	0.000217457	0.000574196	3.20809e-05	0.00066513	0.000357044	0.000179774	2.44563e-05	3.37022e-06	8.76804e-05	1.26746e-05	2.61544e-05	8.92421e-05	7.81565e-07	2.24712e-06	4.03634e-05	0.0	3.27597e-05	0.000341831
PWY-5154:_L-arginine_biosynthesis_III_(via_N-acetyl-L-citrulline)	0.000110918	0.000150391	5.28553e-05	0.000108293	7.20716e-05	0.000278427	0.0	0.000187241	0.000137222	3.97129e-05	2.22384e-05	0.000376393	0.000260235	0.000114781	0.000239798	0.000110027	0.000134754	7.71529e-05	7.4177e-05	2.80899e-05	0.0	0.000214969	0.0	0.00028772	0.000107773	5.92605e-05	3.58954e-05	0.000338045	0.0001817	0.000179191	0.000272156	0.000223374	0.000296346	5.58873e-05	0.000431524	0.000269504	0.000244598	0.000179003	4.15627e-05	0.000305242	5.35596e-05	0.000121524	0.000303036	2.89237e-05	0.000112574	8.65282e-05	1.23837e-05	0.000229499	0.000253443
PWY-5173:_superpathway_of_acetyl-CoA_biosynthesis	2.23156e-05	4.08752e-05	1.59042e-05	1.77362e-05	4.1477e-05	0.000100363	0.0	0.000209738	1.66113e-05	1.21124e-06	0.0	0.000522293	0.000184214	1.88526e-05	3.05533e-05	4.53218e-05	4.95914e-05	1.52841e-05	1.88418e-06	2.53911e-06	0.0	0.000175204	0.0	0.000218563	6.79996e-05	1.44391e-06	7.95831e-06	0.000277832	1.76248e-06	3.27919e-05	0.00011785	9.5723e-05	0.0	1.79366e-05	0.0	6.65383e-06	8.80686e-05	3.71016e-05	5.56345e-06	0.000320146	1.32858e-05	3.63676e-05	0.000198711	2.94455e-06	1.52779e-05	4.05764e-05	2.72511e-06	2.37419e-05	0.000142972
PWY-5177:_glutaryl-CoA_degradation	5.6362e-05	3.80262e-05	4.37442e-05	8.29722e-06	1.37616e-05	6.93289e-05	0.0	0.0	4.28682e-05	3.56604e-05	0.0	5.16162e-05	7.65639e-07	5.20962e-05	5.92837e-05	5.63196e-05	0.000100621	3.52929e-05	8.14059e-05	2.42985e-05	0.0	5.43879e-05	0.0	3.70238e-05	6.79101e-05	9.03774e-05	7.54158e-05	0.0	8.88729e-06	6.59558e-07	0.000111167	0.0	0.0	0.0	0.0	0.000111158	8.13796e-05	4.47859e-05	2.29126e-05	0.0	6.00815e-05	3.23143e-05	1.49763e-07	2.54064e-05	4.26705e-05	1.86704e-06	6.32024e-06	0.000124583	5.11336e-05
PWY-5178:_toluene_degradation_IV_(aerobic)_(via_catechol)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.14094e-05	0.0	0.0	0.0	0.0	1.24054e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10194e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.96568e-07	5.05839e-06	0.0	0.0	0.0	0.0	8.43113e-07	0.0
PWY-5180:_toluene_degradation_I_(aerobic)_(via_o-cresol)	0.0	0.0	0.0	0.0	5.25669e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.84866e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000158232	0.0	2.25618e-05	0.0	0.0	0.0	0.0	0.0	0.000179775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.04458e-05	0.000301967
PWY-5181:_toluene_degradation_III_(aerobic)_(via_p-cresol)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.88603e-05	0.0	0.0	0.0	0.0	7.42272e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.68543e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69436e-06	6.05003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.36161e-07	6.24595e-06	0.0	2.75799e-07	0.0	0.0	8.07467e-07	0.0
PWY-5182:_toluene_degradation_II_(aerobic)_(via_4-methylcatechol)	0.0	0.0	0.0	0.0	5.25669e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.84866e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000158232	0.0	2.25618e-05	0.0	0.0	0.0	0.0	0.0	0.000179775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.04458e-05	0.000301967
PWY-5183:_superpathway_of_aerobic_toluene_degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.14236e-07	0.0
PWY-5188:_tetrapyrrole_biosynthesis_I_(from_glutamate)	8.77718e-05	0.000176011	6.16289e-05	4.34935e-05	5.71578e-05	0.000152793	0.0	0.000126412	0.000150604	6.12437e-05	9.24055e-05	0.000208918	0.000203646	0.000122133	4.11537e-05	0.000123803	5.31573e-05	0.000204436	0.000164327	3.043e-05	0.0	0.000155787	0.0	0.000209384	8.45172e-05	8.6e-05	5.18229e-05	0.000177955	0.000173877	0.000168377	0.000205004	0.000207389	0.000296285	3.53866e-05	0.000391564	0.00027575	0.000163339	0.00021151	4.14897e-05	0.000156582	0.000121845	9.34407e-05	0.000245862	4.27545e-05	2.4198e-05	8.23851e-05	1.34417e-05	0.000122189	0.000232846
PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine)	6.58869e-05	0.000136837	4.52787e-05	4.05358e-05	6.3033e-05	9.93304e-05	0.0	0.000130171	0.000109183	4.81311e-05	7.82049e-05	0.000176965	0.000226839	7.83963e-05	2.80985e-05	7.1911e-05	3.65699e-05	0.000157792	0.000126714	2.27231e-05	0.0	0.0001078	0.0	0.0	3.99092e-05	4.7936e-05	2.3547e-05	0.000166675	0.000158278	0.000174411	0.000201859	0.000232226	0.00029707	4.64946e-05	0.000436474	0.000241816	0.000135679	0.000162945	3.31968e-05	0.00017525	0.000100683	9.49966e-05	0.000278623	3.24507e-05	1.77776e-05	8.79319e-05	7.6809e-06	0.000105876	0.000266207
PWY-5198:_factor_420_biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.8845e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5265:_peptidoglycan_biosynthesis_II_(staphylococci)	5.80443e-06	0.0	0.0	0.0	2.31416e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1239e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.17594e-06	3.81808e-06	1.43829e-05	8.90423e-06	8.31374e-06	0.0	0.0	0.0	0.0	0.0	0.0	9.43904e-07
PWY-5345:_superpathway_of_L-methionine_biosynthesis_(by_sulfhydrylation)	5.31114e-05	9.06361e-05	3.72257e-05	7.79217e-05	1.08295e-05	7.10645e-05	0.0	0.000130677	9.50466e-05	0.0	0.0	0.000120004	5.02976e-05	6.01223e-05	0.0	1.81228e-05	7.95655e-05	5.16789e-05	3.29869e-05	7.22285e-06	0.0	9.81801e-05	0.0	0.0	5.66891e-05	6.46937e-05	3.11981e-05	0.0	3.93257e-06	6.13165e-05	0.000188101	0.000102457	0.0	2.45491e-05	0.0	0.000126052	0.000125735	9.57483e-05	2.76945e-05	0.000120357	5.56439e-05	8.90494e-05	6.52205e-05	1.25047e-05	1.63121e-05	2.78873e-05	3.34078e-06	0.000116411	7.29244e-05
PWY-5347:_superpathway_of_L-methionine_biosynthesis_(transsulfuration)	0.000144497	0.000177777	8.30137e-05	0.000107297	6.1988e-05	0.000374503	0.0	0.000179478	0.00020456	0.000120201	3.89505e-05	0.000807473	0.000173875	0.000313662	0.000254496	0.000166729	0.000241219	0.000192874	0.000185986	4.41492e-05	0.0	0.000413493	0.0	0.000189664	0.000328133	0.000283913	0.000212736	0.000344648	5.12061e-06	5.14544e-05	0.000267882	0.000135623	1.48326e-06	5.15406e-05	0.0	0.000196933	0.000211008	0.000194179	8.26716e-05	0.000394147	0.000182174	0.00014932	0.000176668	6.05443e-05	0.000136119	3.04382e-05	2.66507e-05	0.000402937	0.00014129
PWY-5367:_petroselinate_biosynthesis	6.69765e-05	6.31049e-05	3.71789e-05	4.40717e-06	4.23564e-05	0.000174722	0.0	8.65879e-05	2.54932e-05	7.46571e-06	6.70735e-06	0.000396805	8.32716e-05	1.74587e-05	0.0	5.48968e-05	3.52989e-05	2.36856e-05	6.58478e-05	1.30827e-05	0.0	0.000101347	0.0	0.0	0.000148354	2.13863e-05	1.38948e-05	0.00016977	0.0	0.0	7.07216e-05	1.78527e-05	0.0	8.79923e-07	0.0	1.79622e-05	2.8173e-05	4.75702e-05	3.82985e-06	0.00021701	1.86768e-05	2.6191e-06	5.42522e-05	1.6965e-05	1.67827e-05	9.98478e-07	6.01455e-06	5.51715e-06	1.93266e-05
